detection,reset_cadence,seed,epoch,reset,mean_infection,max_infection,cache_corruption,tier3_poisoning,promotion_accuracy
off,2,46,22,True,0.06926378882704856,0.06926378882704856,0.0,0.0,1.0
off,2,46,23,False,0.05194784162028642,0.05194784162028642,0.14285714285714285,0.14285714285714285,0.85
off,2,46,24,True,0.07467516692950052,0.07467516692950052,0.0,0.0,1.0
off,2,46,25,False,0.05600637519712539,0.05600637519712539,0.3076923076923077,0.3076923076923077,0.8
off,2,46,26,True,0.11892785832092097,0.11892785832092097,0.0,0.0,1.0
off,2,46,27,False,0.08919589374069073,0.08919589374069073,0.23076923076923078,0.23076923076923078,0.8620689655172413
off,2,46,28,True,0.12458922799782575,0.12458922799782575,0.0,0.0,1.0
off,2,46,29,False,0.09344192099836932,0.09344192099836932,0.21428571428571427,0.21428571428571427,0.8709677419354839
off,2,46,30,True,0.12365286932020556,0.12365286932020556,0.0,0.0,1.0
off,2,46,31,False,0.09273965199015415,0.09273965199015416,0.14285714285714285,0.14285714285714285,0.88
off,2,46,32,True,0.10526902470690133,0.10526902470690133,0.0,0.0,1.0
off,2,46,33,False,0.078951768530176,0.07895176853017599,0.21428571428571427,0.21428571428571427,0.8275862068965517
off,2,46,34,True,0.11278525496906056,0.11278525496906056,0.0,0.0,1.0
off,2,46,35,False,0.08458894122679542,0.08458894122679542,0.25,0.25,0.84
off,2,46,36,True,0.12594170592009657,0.12594170592009657,0.0,0.0,1.0
off,2,46,37,False,0.09445627944007243,0.09445627944007243,0.25,0.25,0.8846153846153846
off,2,46,38,True,0.13334220958005433,0.13334220958005433,0.0,0.0,1.0
off,2,46,39,False,0.10000665718504075,0.10000665718504075,0.125,0.125,0.9545454545454546
off,2,47,0,False,0.0,0.0,0.0,0.0,1.0
off,2,47,1,False,0.0,0.0,0.2727272727272727,0.2727272727272727,0.8518518518518519
off,2,47,2,True,0.06818181818181818,0.06818181818181818,0.0,0.0,1.0
off,2,47,3,False,0.05113636363636363,0.05113636363636363,0.16666666666666666,0.16666666666666666,0.7777777777777778
off,2,47,4,True,0.08001893939393938,0.08001893939393939,0.0,0.0,1.0
off,2,47,5,False,0.060014204545454544,0.060014204545454544,0.09090909090909091,0.09090909090909091,0.9473684210526315
off,2,47,6,True,0.06773792613636365,0.06773792613636365,0.0,0.0,1.0
off,2,47,7,False,0.05080344460227274,0.050803444602272735,0.2222222222222222,0.2222222222222222,0.8846153846153846
off,2,47,8,True,0.0936581390072601,0.09365813900726011,0.0,0.0,1.0
off,2,47,9,False,0.07024360425544508,0.07024360425544508,0.18181818181818182,0.18181818181818182,0.8214285714285714
off,2,47,10,True,0.09813724864612927,0.09813724864612927,0.0,0.0,1.0
off,2,47,11,False,0.07360293648459695,0.07360293648459695,0.08333333333333333,0.08333333333333333,0.8076923076923077
off,2,47,12,True,0.07603553569678105,0.07603553569678105,0.0,0.0,1.0
off,2,47,13,False,0.05702665177258578,0.057026651772585785,0.1111111111111111,0.1111111111111111,0.8571428571428571
off,2,47,14,True,0.07054776660721712,0.07054776660721712,0.0,0.0,1.0
off,2,47,15,False,0.05291082495541284,0.05291082495541284,0.2857142857142857,0.2857142857142857,0.8235294117647058
off,2,47,16,True,0.11111169014513107,0.11111169014513106,0.0,0.0,1.0
off,2,47,17,False,0.0833337676088483,0.0833337676088483,0.3333333333333333,0.3333333333333333,0.78125
off,2,47,18,True,0.14583365903996953,0.14583365903996953,0.0,0.0,1.0
off,2,47,19,False,0.10937524427997715,0.10937524427997715,0.2857142857142857,0.2857142857142857,0.8181818181818182
off,2,47,20,True,0.1534600046385543,0.1534600046385543,0.0,0.0,1.0
off,2,47,21,False,0.11509500347891573,0.11509500347891573,0.2727272727272727,0.2727272727272727,0.8275862068965517
off,2,47,22,True,0.15450307079100498,0.15450307079100498,0.0,0.0,1.0
off,2,47,23,False,0.11587730309325373,0.11587730309325373,0.2857142857142857,0.2857142857142857,0.7916666666666666
off,2,47,24,True,0.15833654874851172,0.15833654874851172,0.0,0.0,1.0
off,2,47,25,False,0.11875241156138379,0.11875241156138379,0.17647058823529413,0.17647058823529413,0.7586206896551724
off,2,47,26,True,0.13318195572986138,0.13318195572986138,0.0,0.0,1.0
off,2,47,27,False,0.09988646679739606,0.09988646679739605,0.21428571428571427,0.21428571428571427,0.8636363636363636
off,2,47,28,True,0.1284862786694756,0.1284862786694756,0.0,0.0,1.0
off,2,47,29,False,0.0963647090021067,0.0963647090021067,0.16666666666666666,0.16666666666666666,0.9285714285714286
off,2,47,30,True,0.11394019841824668,0.11394019841824668,0.0,0.0,1.0
off,2,47,31,False,0.08545514881368502,0.08545514881368502,0.2857142857142857,0.2857142857142857,0.8214285714285714
off,2,47,32,True,0.1355199330388352,0.1355199330388352,0.0,0.0,1.0
off,2,47,33,False,0.1016399497791264,0.1016399497791264,0.2,0.2,0.8571428571428571
off,2,47,34,True,0.1262299623343448,0.1262299623343448,0.0,0.0,1.0
off,2,47,35,False,0.09467247175075862,0.0946724717507586,0.3076923076923077,0.3076923076923077,0.84
off,2,47,36,True,0.14792743073614587,0.1479274307361459,0.0,0.0,1.0
off,2,47,37,False,0.11094557305210942,0.11094557305210942,0.16666666666666666,0.16666666666666666,0.92
off,2,47,38,True,0.12487584645574874,0.12487584645574873,0.0,0.0,1.0
off,2,47,39,False,0.09365688484181155,0.09365688484181155,0.0,0.0,0.9130434782608695
off,2,48,0,False,0.0,0.0,0.0,0.0,1.0
off,2,48,1,False,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8571428571428571
off,2,48,2,True,0.08333333333333333,0.08333333333333333,0.0,0.0,1.0
off,2,48,3,False,0.0625,0.0625,0.4,0.4,0.7916666666666666
off,2,48,4,True,0.146875,0.146875,0.0,0.0,1.0
off,2,48,5,False,0.11015625000000002,0.11015625000000001,0.0,0.0,0.96
off,2,48,6,True,0.08261718750000001,0.08261718750000001,0.0,0.0,1.0
off,2,48,7,False,0.061962890625,0.061962890625,0.14285714285714285,0.14285714285714285,0.8947368421052632
off,2,48,8,True,0.08218645368303572,0.08218645368303572,0.0,0.0,1.0
off,2,48,9,False,0.06163984026227679,0.061639840262276785,0.18181818181818182,0.18181818181818182,0.9259259259259259
off,2,48,10,True,0.09168442565125304,0.09168442565125304,0.0,0.0,1.0
off,2,48,11,False,0.06876331923843979,0.06876331923843979,0.21428571428571427,0.21428571428571427,0.7586206896551724
off,2,48,12,True,0.1051439180002584,0.10514391800025841,0.0,0.0,1.0
off,2,48,13,False,0.0788579385001938,0.0788579385001938,0.3333333333333333,0.3333333333333333,0.8461538461538461
off,2,48,14,True,0.14247678720847867,0.14247678720847867,0.0,0.0,1.0
off,2,48,15,False,0.106857590406359,0.106857590406359,0.1111111111111111,0.1111111111111111,0.7647058823529411
off,2,48,16,True,0.10792097058254703,0.10792097058254703,0.0,0.0,1.0
off,2,48,17,False,0.08094072793691028,0.08094072793691028,0.3,0.3,0.8260869565217391
off,2,48,18,True,0.1357055459526827,0.1357055459526827,0.0,0.0,1.0
off,2,48,19,False,0.10177915946451202,0.10177915946451202,0.3333333333333333,0.3333333333333333,0.8214285714285714
off,2,48,20,True,0.15966770293171734,0.15966770293171734,0.0,0.0,1.0
off,2,48,21,False,0.119750777198788,0.119750777198788,0.36363636363636365,0.36363636363636365,0.782608695652174
off,2,48,22,True,0.1807221738081819,0.1807221738081819,0.0,0.0,1.0
off,2,48,23,False,0.13554163035613642,0.13554163035613642,0.25,0.25,0.7692307692307693
off,2,48,24,True,0.16415622276710232,0.16415622276710232,0.0,0.0,1.0
off,2,48,25,False,0.12311716707532674,0.12311716707532674,0.21428571428571427,0.21428571428571427,0.8461538461538461
off,2,48,26,True,0.14590930387792364,0.14590930387792364,0.0,0.0,1.0
off,2,48,27,False,0.10943197790844272,0.10943197790844272,0.16666666666666666,0.16666666666666666,0.9047619047619048
off,2,48,28,True,0.1237406500979987,0.1237406500979987,0.0,0.0,1.0
off,2,48,29,False,0.09280548757349902,0.09280548757349902,0.09090909090909091,0.09090909090909091,0.84
off,2,48,30,True,0.09233138840739699,0.09233138840739699,0.0,0.0,1.0
off,2,48,31,False,0.06924854130554775,0.06924854130554775,0.2,0.2,0.7586206896551724
off,2,48,32,True,0.10193640597916083,0.10193640597916082,0.0,0.0,1.0
off,2,48,33,False,0.07645230448437061,0.07645230448437061,0.16666666666666666,0.16666666666666666,0.95
off,2,48,34,True,0.09900589502994461,0.09900589502994461,0.0,0.0,1.0
off,2,48,35,False,0.07425442127245845,0.07425442127245846,0.26666666666666666,0.26666666666666666,0.7916666666666666
off,2,48,36,True,0.12235748262101051,0.12235748262101051,0.0,0.0,1.0
off,2,48,37,False,0.09176811196575788,0.09176811196575788,0.3,0.3,0.8518518518518519
off,2,48,38,True,0.1438260839743184,0.1438260839743184,0.0,0.0,1.0
off,2,48,39,False,0.1078695629807388,0.1078695629807388,0.2857142857142857,0.2857142857142857,0.8571428571428571
off,2,49,0,False,0.0,0.0,0.0,0.0,1.0
off,2,49,1,False,0.0,0.0,0.16666666666666666,0.16666666666666666,0.8076923076923077
off,2,49,2,True,0.041666666666666664,0.041666666666666664,0.0,0.0,1.0
off,2,49,3,False,0.03125,0.03125,0.1111111111111111,0.1111111111111111,0.9
off,2,49,4,True,0.051215277777777776,0.051215277777777776,0.0,0.0,1.0
off,2,49,5,False,0.03841145833333333,0.03841145833333333,0.125,0.125,0.9130434782608695
off,2,49,6,True,0.06005859375,0.06005859375,0.0,0.0,1.0
off,2,49,7,False,0.0450439453125,0.0450439453125,0.07692307692307693,0.07692307692307693,0.8666666666666667
off,2,49,8,True,0.05301372821514423,0.05301372821514423,0.0,0.0,1.0
off,2,49,9,False,0.03976029616135818,0.03976029616135818,0.0,0.0,0.8888888888888888
off,2,49,10,True,0.02982022212101863,0.029820222121018633,0.0,0.0,1.0
off,2,49,11,False,0.022365166590763975,0.022365166590763975,0.4444444444444444,0.4444444444444444,0.8214285714285714
off,2,49,12,True,0.12788498605418408,0.12788498605418408,0.0,0.0,1.0
off,2,49,13,False,0.09591373954063806,0.09591373954063806,0.1111111111111111,0.1111111111111111,0.8846153846153846
off,2,49,14,True,0.09971308243325631,0.09971308243325631,0.0,0.0,1.0
off,2,49,15,False,0.07478481182494223,0.07478481182494223,0.42857142857142855,0.42857142857142855,0.7619047619047619
off,2,49,16,True,0.16323146601156382,0.1632314660115638,0.0,0.0,1.0
off,2,49,17,False,0.12242359950867285,0.12242359950867285,0.125,0.125,0.8695652173913043
off,2,49,18,True,0.12306769963150463,0.12306769963150463,0.0,0.0,1.0
off,2,49,19,False,0.09230077472362848,0.09230077472362846,0.07692307692307693,0.07692307692307693,0.9629629629629629
off,2,49,20,True,0.0884563502734906,0.08845635027349058,0.0,0.0,1.0
off,2,49,21,False,0.06634226270511794,0.06634226270511794,0.3333333333333333,0.3333333333333333,0.7692307692307693
off,2,49,22,True,0.13309003036217176,0.13309003036217176,0.0,0.0,1.0
off,2,49,23,False,0.09981752277162882,0.09981752277162882,0.4,0.4,0.8148148148148148
off,2,49,24,True,0.1748631420787216,0.1748631420787216,0.0,0.0,1.0
off,2,49,25,False,0.1311473565590412,0.1311473565590412,0.25,0.25,0.84
off,2,49,26,True,0.1608605174192809,0.1608605174192809,0.0,0.0,1.0
off,2,49,27,False,0.12064538806446068,0.12064538806446068,0.16666666666666666,0.16666666666666666,0.875
off,2,49,28,True,0.13215070771501217,0.13215070771501217,0.0,0.0,1.0
off,2,49,29,False,0.09911303078625913,0.09911303078625913,0.3076923076923077,0.3076923076923077,0.8
off,2,49,30,True,0.15125785001277128,0.15125785001277128,0.0,0.0,1.0
off,2,49,31,False,0.11344338750957847,0.11344338750957847,0.23529411764705882,0.23529411764705882,0.7666666666666667
off,2,49,32,True,0.14390607004394856,0.14390607004394856,0.0,0.0,1.0
off,2,49,33,False,0.10792955253296142,0.10792955253296142,0.0,0.0,0.9411764705882353
off,2,49,34,True,0.08094716439972106,0.08094716439972106,0.0,0.0,1.0
off,2,49,35,False,0.0607103732997908,0.0607103732997908,0.25,0.25,0.8571428571428571
off,2,49,36,True,0.1080327799748431,0.1080327799748431,0.0,0.0,1.0
off,2,49,37,False,0.08102458498113232,0.08102458498113232,0.13333333333333333,0.13333333333333333,0.8260869565217391
off,2,49,38,True,0.09410177206918258,0.09410177206918258,0.0,0.0,1.0
off,2,49,39,False,0.07057632905188693,0.07057632905188693,0.3,0.3,0.8518518518518519
off,2,50,0,False,0.0,0.0,0.0,0.0,1.0
off,2,50,1,False,0.0,0.0,0.21052631578947367,0.21052631578947367,0.8214285714285714
off,2,50,2,True,0.05263157894736842,0.05263157894736842,0.0,0.0,1.0
off,2,50,3,False,0.039473684210526314,0.039473684210526314,0.2,0.2,0.8571428571428571
off,2,50,4,True,0.07960526315789473,0.07960526315789473,0.0,0.0,1.0
off,2,50,5,False,0.05970394736842105,0.05970394736842105,0.07692307692307693,0.07692307692307693,0.92
off,2,50,6,True,0.06400872975708502,0.06400872975708502,0.0,0.0,1.0
off,2,50,7,False,0.048006547317813765,0.048006547317813765,0.3076923076923077,0.3076923076923077,0.782608695652174
off,2,50,8,True,0.11292798741143725,0.11292798741143725,0.0,0.0,1.0
off,2,50,9,False,0.08469599055857793,0.08469599055857793,0.26666666666666666,0.26666666666666666,0.76
off,2,50,10,True,0.1301886595856001,0.1301886595856001,0.0,0.0,1.0
off,2,50,11,False,0.09764149468920007,0.09764149468920008,0.125,0.125,0.8928571428571429
off,2,50,12,True,0.10448112101690006,0.10448112101690006,0.0,0.0,1.0
off,2,50,13,False,0.07836084076267505,0.07836084076267505,0.3333333333333333,0.3333333333333333,0.7878787878787878
off,2,50,14,True,0.1421039639053396,0.1421039639053396,0.0,0.0,1.0
off,2,50,15,False,0.1065779729290047,0.1065779729290047,0.25,0.25,0.8846153846153846
off,2,50,16,True,0.14243347969675352,0.14243347969675352,0.0,0.0,1.0
off,2,50,17,False,0.10682510977256514,0.10682510977256514,0.25,0.25,0.8846153846153846
off,2,50,18,True,0.14261883232942385,0.14261883232942385,0.0,0.0,1.0
off,2,50,19,False,0.10696412424706789,0.10696412424706789,0.0,0.0,0.9285714285714286
off,2,50,20,True,0.0802230931853009,0.08022309318530091,0.0,0.0,1.0
off,2,50,21,False,0.06016731988897568,0.06016731988897568,0.23076923076923078,0.23076923076923078,0.8275862068965517
off,2,50,22,True,0.10281779760903946,0.10281779760903946,0.0,0.0,1.0
off,2,50,23,False,0.07711334820677959,0.07711334820677959,0.15384615384615385,0.15384615384615385,0.8888888888888888
off,2,50,24,True,0.09629654961662315,0.09629654961662315,0.0,0.0,1.0
off,2,50,25,False,0.07222241221246736,0.07222241221246736,0.4444444444444444,0.4444444444444444,0.7391304347826086
off,2,50,26,True,0.1652779202704616,0.16527792027046162,0.0,0.0,1.0
off,2,50,27,False,0.12395844020284622,0.12395844020284622,0.3333333333333333,0.3333333333333333,0.7727272727272727
off,2,50,28,True,0.176302163485468,0.176302163485468,0.0,0.0,1.0
off,2,50,29,False,0.132226622614101,0.132226622614101,0.13333333333333333,0.13333333333333333,0.8888888888888888
off,2,50,30,True,0.13250330029390908,0.13250330029390908,0.0,0.0,1.0
off,2,50,31,False,0.0993774752204318,0.0993774752204318,0.25,0.25,0.8148148148148148
off,2,50,32,True,0.13703310641532385,0.13703310641532385,0.0,0.0,1.0
off,2,50,33,False,0.10277482981149288,0.10277482981149288,0.08333333333333333,0.08333333333333333,0.9545454545454546
off,2,50,34,True,0.09791445569195299,0.09791445569195299,0.0,0.0,1.0
off,2,50,35,False,0.07343584176896474,0.07343584176896474,0.2222222222222222,0.2222222222222222,0.8421052631578947
off,2,50,36,True,0.11063243688227911,0.11063243688227911,0.0,0.0,1.0
off,2,50,37,False,0.08297432766170934,0.08297432766170934,0.1111111111111111,0.1111111111111111,0.9
off,2,50,38,True,0.09000852352405977,0.09000852352405977,0.0,0.0,1.0
off,2,50,39,False,0.06750639264304484,0.06750639264304484,0.15384615384615385,0.15384615384615385,0.88
off,2,51,0,False,0.0,0.0,0.0,0.0,1.0
off,2,51,1,False,0.0,0.0,0.14285714285714285,0.14285714285714285,0.875
off,2,51,2,True,0.03571428571428571,0.03571428571428571,0.0,0.0,1.0
off,2,51,3,False,0.026785714285714284,0.026785714285714284,0.2222222222222222,0.2222222222222222,0.76
off,2,51,4,True,0.07564484126984126,0.07564484126984126,0.0,0.0,1.0
off,2,51,5,False,0.056733630952380945,0.056733630952380945,0.07692307692307693,0.07692307692307693,0.88
off,2,51,6,True,0.06178099244505494,0.061780992445054944,0.0,0.0,1.0
off,2,51,7,False,0.04633574433379121,0.04633574433379121,0.125,0.125,0.8235294117647058
off,2,51,8,True,0.06600180825034341,0.06600180825034341,0.0,0.0,1.0
off,2,51,9,False,0.04950135618775756,0.049501356187757556,0.26666666666666666,0.26666666666666666,0.8064516129032258
off,2,51,10,True,0.10379268380748483,0.10379268380748483,0.0,0.0,1.0
off,2,51,11,False,0.07784451285561363,0.07784451285561361,0.15384615384615385,0.15384615384615385,0.8620689655172413
off,2,51,12,True,0.09684492310324867,0.09684492310324867,0.0,0.0,1.0
off,2,51,13,False,0.07263369232743651,0.07263369232743651,0.3,0.3,0.7857142857142857
off,2,51,14,True,0.1294752692455774,0.1294752692455774,0.0,0.0,1.0
off,2,51,15,False,0.09710645193418303,0.09710645193418305,0.23076923076923078,0.23076923076923078,0.84
off,2,51,16,True,0.13052214664294498,0.13052214664294498,0.0,0.0,1.0
off,2,51,17,False,0.09789160998220874,0.09789160998220874,0.1111111111111111,0.1111111111111111,0.8571428571428571
off,2,51,18,True,0.10119648526443432,0.10119648526443432,0.0,0.0,1.0
off,2,51,19,False,0.07589736394832573,0.07589736394832575,0.2,0.2,0.782608695652174
off,2,51,20,True,0.10692302296124431,0.10692302296124431,0.0,0.0,1.0
off,2,51,21,False,0.08019226722093323,0.08019226722093323,0.3,0.3,0.8571428571428571
off,2,51,22,True,0.1351442004156999,0.1351442004156999,0.0,0.0,1.0
off,2,51,23,False,0.10135815031177493,0.10135815031177493,0.2,0.2,0.8823529411764706
off,2,51,24,True,0.1260186127338312,0.1260186127338312,0.0,0.0,1.0
off,2,51,25,False,0.09451395955037338,0.0945139595503734,0.35714285714285715,0.35714285714285715,0.8
off,2,51,26,True,0.16017118394849433,0.16017118394849433,0.0,0.0,1.0
off,2,51,27,False,0.12012838796137075,0.12012838796137075,0.25,0.25,0.782608695652174
off,2,51,28,True,0.15259629097102806,0.15259629097102806,0.0,0.0,1.0
off,2,51,29,False,0.11444721822827104,0.11444721822827104,0.07692307692307693,0.07692307692307693,0.8461538461538461
off,2,51,30,True,0.10506618290197252,0.10506618290197252,0.0,0.0,1.0
off,2,51,31,False,0.07879963717647939,0.07879963717647939,0.25,0.25,0.8
off,2,51,32,True,0.12159972788235954,0.12159972788235954,0.0,0.0,1.0
off,2,51,33,False,0.09119979591176966,0.09119979591176966,0.0,0.0,0.96
off,2,51,34,True,0.06839984693382725,0.06839984693382725,0.0,0.0,1.0
off,2,51,35,False,0.05129988520037044,0.05129988520037044,0.2,0.2,0.7727272727272727
off,2,51,36,True,0.08847491390027784,0.08847491390027784,0.0,0.0,1.0
off,2,51,37,False,0.06635618542520838,0.06635618542520838,0.07142857142857142,0.07142857142857142,0.9285714285714286
off,2,51,38,True,0.06762428192604913,0.06762428192604913,0.0,0.0,1.0
off,2,51,39,False,0.05071821144453685,0.05071821144453685,0.125,0.125,0.85
off,5,42,0,False,0.0,0.0,0.0,0.0,1.0
off,5,42,1,False,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8260869565217391
off,5,42,2,False,0.08333333333333333,0.08333333333333333,0.5,0.5,0.7307692307692307
off,5,42,3,False,0.1875,0.1875,0.6923076923076923,0.6923076923076923,0.5882352941176471
off,5,42,4,False,0.3137019230769231,0.3137019230769231,0.6666666666666666,0.6666666666666666,0.5833333333333334
off,5,42,5,True,0.4019431089743589,0.4019431089743589,0.0,0.0,1.0
off,5,42,6,False,0.30145733173076916,0.30145733173076916,0.0,0.0,1.0
off,5,42,7,False,0.22609299879807687,0.22609299879807687,0.38461538461538464,0.38461538461538464,0.8125
off,5,42,8,False,0.2657235952524038,0.2657235952524038,0.47058823529411764,0.47058823529411764,0.6923076923076923
off,5,42,9,False,0.31693975526283225,0.31693975526283225,0.5263157894736842,0.5263157894736842,0.627906976744186
off,5,42,10,True,0.36928376381554523,0.36928376381554523,0.0,0.0,1.0
off,5,42,11,False,0.2769628228616589,0.2769628228616589,0.16666666666666666,0.16666666666666666,0.8666666666666667
off,5,42,12,False,0.24938878381291082,0.24938878381291082,0.1,0.21739130434782608,0.8055555555555556
off,5,42,13,False,0.2120415878596831,0.2120415878596831,0.05,0.2962962962962963,0.7142857142857143
off,5,42,14,False,0.17153119089476235,0.17153119089476235,0.05,0.3448275862068966,0.6818181818181818
off,5,42,15,True,0.14114839317107178,0.14114839317107178,0.0,0.0,1.0
off,5,42,16,False,0.10586129487830384,0.10586129487830384,0.3125,0.3125,0.8064516129032258
off,5,42,17,False,0.15752097115872785,0.15752097115872787,0.3888888888888889,0.3888888888888889,0.7222222222222222
off,5,42,18,False,0.21536295059126814,0.21536295059126814,0.3888888888888889,0.3888888888888889,0.7027027027027027
off,5,42,19,False,0.2587444351656733,0.2587444351656733,0.45,0.47619047619047616,0.6341463414634146
off,5,42,20,True,0.30655832637425495,0.30655832637425495,0.0,0.0,1.0
off,5,42,21,False,0.22991874478069121,0.22991874478069121,0.23076923076923078,0.23076923076923078,0.8275862068965517
off,5,42,22,False,0.2301313662778261,0.2301313662778261,0.35,0.38095238095238093,0.7297297297297297
off,5,42,23,False,0.2600985247083696,0.2600985247083696,0.3,0.4166666666666667,0.6666666666666666
off,5,42,24,False,0.2700738935312772,0.2700738935312772,0.3,0.44,0.6170212765957447
off,5,42,25,True,0.2775554201484579,0.2775554201484579,0.0,0.0,1.0
off,5,42,26,False,0.20816656511134343,0.20816656511134343,0.14285714285714285,0.14285714285714285,0.8461538461538461
off,5,42,27,False,0.19183920954779327,0.19183920954779327,0.45454545454545453,0.45454545454545453,0.7333333333333333
off,5,42,28,False,0.2575157707972086,0.2575157707972086,0.5384615384615384,0.5384615384615384,0.6666666666666666
off,5,42,29,False,0.3277522127132911,0.327752212713291,0.6,0.6,0.6111111111111112
off,5,42,30,True,0.3958141595349683,0.39581415953496824,0.0,0.0,1.0
off,5,42,31,False,0.2968606196512262,0.2968606196512262,0.2222222222222222,0.2222222222222222,0.8
off,5,42,32,False,0.2782010202939752,0.2782010202939752,0.3,0.3,0.7272727272727273
off,5,42,33,False,0.2836507652204814,0.2836507652204814,0.3076923076923077,0.3076923076923077,0.6896551724137931
off,5,42,34,False,0.28966115083843796,0.28966115083843796,0.4117647058823529,0.4117647058823529,0.5833333333333334
off,5,42,35,True,0.32018703959941675,0.32018703959941675,0.0,0.0,1.0
off,5,42,36,False,0.24014027969956256,0.24014027969956256,0.14285714285714285,0.14285714285714285,0.8333333333333334
off,5,42,37,False,0.21581949548895762,0.21581949548895762,0.3076923076923077,0.3076923076923077,0.71875
off,5,42,38,False,0.23878769853979515,0.23878769853979515,0.4117647058823529,0.4117647058823529,0.625
off,5,42,39,False,0.2820319503754346,0.2820319503754346,0.42105263157894735,0.42105263157894735,0.6136363636363636
off,5,43,0,False,0.0,0.0,0.0,0.0,1.0
off,5,43,1,False,0.0,0.0,0.09090909090909091,0.09090909090909091,0.8518518518518519
off,5,43,2,False,0.022727272727272728,0.022727272727272728,0.26666666666666666,0.26666666666666666,0.7272727272727273
off,5,43,3,False,0.08371212121212121,0.08371212121212121,0.42105263157894735,0.42105263157894735,0.625
off,5,43,4,False,0.16804724880382774,0.16804724880382774,0.4,0.42857142857142855,0.5869565217391305
off,5,43,5,True,0.22603543660287082,0.22603543660287082,0.0,0.0,1.0
off,5,43,6,False,0.1695265774521531,0.1695265774521531,0.0,0.0,0.9285714285714286
off,5,43,7,False,0.12714493308911484,0.12714493308911484,0.05,0.2,0.8157894736842105
off,5,43,8,False,0.10785869981683613,0.10785869981683613,0.05,0.27586206896551724,0.717391304347826
off,5,43,9,False,0.09339402486262709,0.09339402486262709,0.0,0.2903225806451613,0.68
off,5,43,10,True,0.07004551864697031,0.07004551864697031,0.0,0.0,1.0
off,5,43,11,False,0.052534138985227734,0.052534138985227734,0.18181818181818182,0.18181818181818182,0.7931034482758621
off,5,43,12,False,0.08485514969346626,0.08485514969346625,0.2857142857142857,0.2857142857142857,0.7428571428571429
off,5,43,13,False,0.1350699336986711,0.1350699336986711,0.35294117647058826,0.35294117647058826,0.7
off,5,43,14,False,0.1895377443916504,0.1895377443916504,0.3888888888888889,0.3888888888888889,0.6363636363636364
off,5,43,15,True,0.23937553051596,0.23937553051596,0.0,0.0,1.0
off,5,43,16,False,0.17953164788697,0.17953164788697,0.3076923076923077,0.3076923076923077,0.8
off,5,43,17,False,0.21157181283830445,0.21157181283830445,0.375,0.375,0.7142857142857143
off,5,43,18,False,0.25242885962872835,0.25242885962872835,0.3684210526315789,0.3684210526315789,0.6428571428571429
off,5,43,19,False,0.281426907879441,0.281426907879441,0.3,0.4166666666666667,0.6041666666666666
off,5,43,20,True,0.28607018090958075,0.28607018090958075,0.0,0.0,1.0
off,5,43,21,False,0.21455263568218558,0.21455263568218558,0.3333333333333333,0.3333333333333333,0.75
off,5,43,22,False,0.24424781009497248,0.24424781009497248,0.3333333333333333,0.3333333333333333,0.6923076923076923
off,5,43,23,False,0.26651919090456266,0.26651919090456266,0.4166666666666667,0.4166666666666667,0.6551724137931034
off,5,43,24,False,0.30405605984508866,0.30405605984508866,0.5625,0.5625,0.5428571428571428
off,5,43,25,True,0.3686670448838165,0.3686670448838165,0.0,0.0,1.0
off,5,43,26,False,0.2765002836628624,0.2765002836628624,0.3333333333333333,0.3333333333333333,0.75
off,5,43,27,False,0.2907085460804802,0.29070854608048013,0.35294117647058826,0.35294117647058826,0.6774193548387096
off,5,43,28,False,0.3062667036780072,0.3062667036780072,0.35,0.43478260869565216,0.631578947368421
off,5,43,29,False,0.3172000277585054,0.3172000277585054,0.35,0.48,0.5853658536585366
off,5,43,30,True,0.3254000208188791,0.3254000208188791,0.0,0.0,1.0
off,5,43,31,False,0.24405001561415932,0.24405001561415932,0.29411764705882354,0.29411764705882354,0.7878787878787878
off,5,43,32,False,0.2565669234753254,0.2565669234753254,0.3,0.391304347826087,0.7
off,5,43,33,False,0.26742519260649406,0.26742519260649406,0.3,0.44,0.6666666666666666
off,5,43,34,False,0.27556889445487054,0.27556889445487054,0.3,0.5172413793103449,0.6041666666666666
off,5,43,35,True,0.2816766708411529,0.2816766708411529,0.0,0.0,1.0
off,5,43,36,False,0.21125750313086464,0.21125750313086467,0.2857142857142857,0.2857142857142857,0.8709677419354839
off,5,43,37,False,0.22987169877671992,0.22987169877671992,0.3888888888888889,0.3888888888888889,0.7631578947368421
off,5,43,38,False,0.26962599630476214,0.26962599630476214,0.4,0.5,0.6956521739130435
off,5,43,39,False,0.3022194972285716,0.3022194972285716,0.35,0.5185185185185185,0.6470588235294118
off,5,44,0,False,0.0,0.0,0.0,0.0,1.0
off,5,44,1,False,0.0,0.0,0.3,0.3,0.72
off,5,44,2,False,0.075,0.075,0.35714285714285715,0.35714285714285715,0.6896551724137931
off,5,44,3,False,0.14553571428571427,0.14553571428571427,0.5,0.5,0.5675675675675675
off,5,44,4,False,0.2341517857142857,0.2341517857142857,0.45,0.5217391304347826,0.5365853658536586
off,5,44,5,True,0.28811383928571427,0.28811383928571427,0.0,0.0,1.0
off,5,44,6,False,0.2160853794642857,0.2160853794642857,0.2,0.2,0.8461538461538461
off,5,44,7,False,0.21206403459821427,0.21206403459821427,0.05,0.2692307692307692,0.8
