strategy,seed,epoch,toxicity,quality_gap,welfare,rho_a,mean_p,honest_p,opp_p
fixed_0.0,5,2,0.24364581212465033,0.4532619609060575,47.825966938388504,0.0,0.6657017956941381,0.7511122299629883,0.6105129582567668
fixed_0.0,5,3,0.2213610780746463,0.473980245038135,54.505157622577876,0.0,0.6838428729177267,0.7534560811596882,0.6232424124986904
fixed_0.0,5,4,0.22060598109598262,0.48057040816624597,56.695288460356544,0.0,0.691289444073539,0.751849574831334,0.6241083191461271
fixed_0.0,5,5,0.23769720811103504,0.4641527557187493,45.64811238429209,0.0,0.6501325425902672,0.7467690186021743,0.5609376470265033
fixed_0.0,5,6,0.23155960464584574,0.4712990325439402,53.85580375864568,0.0,0.6859630646589647,0.7711664393279913,0.5926980460287675
fixed_0.0,5,7,0.24353952380128865,0.45973672143534516,46.83388768941769,0.0,0.6568508532210533,0.7174896326927477,0.6319320079743941
fixed_0.0,5,8,0.2360121523615351,0.4620801237496962,46.17274107321563,0.0,0.652318484398955,0.7483276558629589,0.5569981920503356
fixed_0.0,5,9,0.2369321786689058,0.464102665183201,49.40606801898771,0.0,0.666379766084594,0.7466011764415721,0.5932899731596661
fixed_0.0,5,10,0.22654219691417204,0.4737439101105895,59.93307354632369,0.0,0.710291948404416,0.7578572677837745,0.6709592133679442
fixed_0.0,5,11,0.23856814170515092,0.4644955591783698,47.41359726040415,0.0,0.6569203574797159,0.7399603397953709,0.5883472453581448
fixed_0.0,5,12,0.24294937629936042,0.46914109451321767,42.78092253632161,0.0,0.6358558409513917,0.7419891252661532,0.5345406681188797
fixed_0.0,5,13,0.2316188912380911,0.4737146690778317,43.785072666778184,0.0,0.6381095747655051,0.7599739184973672,0.4836038092255488
fixed_0.0,5,14,0.23541192773653855,0.46594041536956804,48.03630645136563,0.0,0.6597514788053086,0.7302942898577021,0.5925016413170509
fixed_0.0,5,15,0.2227070979546738,0.48091181260969956,52.11606326609744,0.0,0.673095342646558,0.7580158235770889,0.5616193373394531
fixed_0.0,5,16,0.2224399682361674,0.47909002629283953,54.0533439919472,0.0,0.6817420265052647,0.7278643126560641,0.6348771718074049
fixed_0.0,5,17,0.24134508926325865,0.4571080841649289,43.40665789357266,0.0,0.6405686556608015,0.729975268328917,0.5898990489730135
fixed_0.0,5,18,0.22851765646319355,0.47593909525999306,41.57894422837934,0.0,0.624734455831642,0.7397688475604665,0.48425193835006985
fixed_0.0,5,19,0.23414071179809676,0.46810699336641987,47.17032936649083,0.0,0.6566343230830719,0.7651729639455382,0.5543035231077912
fixed_0.0,5,20,0.24440085564819988,0.45175700450569073,48.66979993454751,0.0,0.669012385154876,0.7268371040752596,0.6690682282217967
fixed_0.0,5,21,0.24287538133092704,0.4577611258938976,44.47270164187579,0.0,0.6464990132447144,0.7217346588557899,0.5879578710022378
fixed_0.0,5,22,0.23646447817739366,0.46358985837142713,46.131019780078155,0.0,0.6515013060495114,0.7499692178119814,0.5515573722714944
fixed_0.0,5,23,0.23552603028158398,0.47268948943967803,52.3132879242085,0.0,0.6817533090664724,0.7691290965551478,0.6181772100221241
fixed_0.0,5,24,0.2408292255962166,0.45992269448043216,44.20013234060242,0.0,0.6441901007836753,0.7156934099752712,0.5904415505196094
fixed_0.0,5,25,0.23929827866185616,0.4516891437095908,55.031936746945846,0.0,0.6967124259792852,0.7481863736670237,0.7121272274018793
fixed_0.0,5,26,0.2481567158113307,0.442352753810317,43.62888566768965,0.0,0.6486276416329287,0.735765732309544,0.5967610168471887
fixed_0.0,5,27,0.22736462541745653,0.47950206409596724,41.661161838808496,0.0,0.6247889048196202,0.7221172202512373,0.48639627823233383
fixed_0.0,5,28,0.23093649956526047,0.469022702602885,49.09432186957075,0.0,0.6635333923490905,0.7604322527069889,0.5537014015924079
fixed_0.0,5,29,0.23193152976120213,0.47149142465258703,48.75252722778022,0.0,0.6580538044865276,0.7059275076284878,0.6253165547899023
fixed_0.0,5,30,0.24057705265865315,0.45914978757281827,47.359937738896164,0.0,0.6599404933672361,0.7493942750061808,0.5941071821137697
fixed_0.0,5,31,0.23951339596926838,0.46537897442602344,43.65884184545859,0.0,0.640263702304009,0.7481424903953394,0.5551349505275908
fixed_0.0,5,32,0.2248640268684888,0.4797056334588535,49.060065372727784,0.0,0.6592071117122883,0.756312559574575,0.5586753958088146
fixed_0.0,5,33,0.22216368206552203,0.4790180701604145,53.60989527700906,0.0,0.6820327039023951,0.777077610868166,0.5566852789144724
fixed_0.0,5,34,0.22352463943810116,0.47872511170584214,51.365224379005454,0.0,0.6687622104280844,0.7488063548653973,0.5595764625031807
fixed_0.0,5,35,0.24155788456761126,0.4649664588763199,47.726446825677336,0.0,0.6576993826758528,0.737904356549177,0.5895996920029025
fixed_0.0,5,36,0.2391165265960046,0.4596193959061582,49.268212365118245,0.0,0.6689595942227637,0.7577926372744137,0.6276546364349831
fixed_0.0,5,37,0.24276272839635518,0.45571192770354624,47.992784595612015,0.0,0.6622972866654061,0.7317646927059707,0.6310099264210819
fixed_0.0,5,38,0.2305892295257244,0.4722537143443154,43.58220376725534,0.0,0.6356055514100529,0.7391021457241819,0.5190157455809706
fixed_0.0,5,39,0.2246563534746261,0.4775893286960641,44.95217084732711,0.0,0.6400266700614891,0.7366205465558022,0.5241584400477121
fixed_0.0,6,0,0.2270967414782261,0.47663163104209444,43.65069924228215,0.0,0.6338856994678298,0.7012623749563643,0.6090360615817402
fixed_0.0,6,1,0.22956647120514564,0.4703280155532792,44.70980307910476,0.0,0.6410933245177026,0.682989812569089,0.5940172528126105
fixed_0.0,6,2,0.2255771729915647,0.4756539845961096,49.8778642208728,0.0,0.663436897269343,0.7476714321460758,0.5952521855516546
fixed_0.0,6,3,0.24015012190709148,0.46071521328233933,41.99319385019305,0.0,0.6331531944402652,0.7133114094741192,0.5869324845323197
fixed_0.0,6,4,0.22552034837645366,0.4728239013663349,55.51699875310475,0.0,0.6917354688844377,0.7693135140765949,0.6239097164101062
fixed_0.0,6,5,0.22618959443551853,0.4774778418257721,50.3136337528237,0.0,0.6663778911536827,0.7317845648935016,0.5930935320432548
fixed_0.0,6,6,0.2397661271724131,0.47147603224999624,40.36652050042109,0.0,0.6227200300880047,0.7209518054196199,0.5223545787367166
fixed_0.0,6,7,0.21754098305589586,0.4867620167756548,41.27116281384545,0.0,0.6202050113522192,0.7301140069477869,0.4813035676807908
fixed_0.0,6,8,0.222232885294597,0.48603553392618964,44.9131922142492,0.0,0.6360067506435977,0.7134681102586092,0.5524393367898189
fixed_0.0,6,9,0.23442269556677658,0.46939167493496564,42.565189579934156,0.0,0.6325829965349832,0.6934208182975086,0.5887246188588134
fixed_0.0,6,10,0.23569559078874422,0.4722339511242294,46.790894288064436,0.0,0.6541164872822688,0.7409609587669143,0.5596987435455957
fixed_0.0,6,11,0.24257537611633517,0.4598883032947244,39.534145351534434,0.0,0.6232905354227036,0.7202564046464446,0.5511653364366114
fixed_0.0,6,12,0.22445111818313904,0.4763423998519707,49.29432533303443,0.0,0.6604328018526346,0.7537129520597562,0.5853190397769309
fixed_0.0,6,13,0.22969135016448977,0.4746213350050961,48.66762782634374,0.0,0.6595636716676545,0.762408857796986,0.5505607304530988
fixed_0.0,6,14,0.2388467311081797,0.4642440066204746,38.67102884013055,0.0,0.6180113668505073,0.7207751412718886,0.5250697900574092
fixed_0.0,6,15,0.23630092605140013,0.47061436846842325,47.399487924217865,0.0,0.653889054639301,0.7116013356975841,0.6252535020729805
fixed_0.0,6,16,0.23519723774052778,0.4694066591311105,50.57580478316639,0.0,0.6709214304332501,0.7509859536145184,0.5958381417826978
fixed_0.0,6,17,0.24341996444477607,0.459165922092492,41.084486680921614,0.0,0.6303094069797887,0.7393257151196795,0.5199491336407325
fixed_0.0,6,18,0.24153567579476673,0.4634444502754998,51.13240442142215,0.0,0.6773615454070208,0.7632738922784494,0.6257724348990429
fixed_0.0,6,19,0.22596556762565315,0.4818767209588062,42.155630888170165,0.0,0.6254557767453817,0.6952601252992738,0.5546044726951992
fixed_0.0,6,20,0.23068653047455392,0.46756796693991154,47.22169860665879,0.0,0.6563178775149675,0.7592628313247302,0.55350468466188
fixed_0.0,6,21,0.23684953443471782,0.4696159021625096,38.69796515913405,0.0,0.6144387632138207,0.7211381651908152,0.5152110989974995
fixed_0.0,6,22,0.22862066524805608,0.47820188132203595,54.42165533276539,0.0,0.6876940055205876,0.7775449995550128,0.5942192028008442
fixed_0.0,6,23,0.23418327419282362,0.46232762932761806,50.7711475094474,0.0,0.6733511999416527,0.745744333930149,0.6103426142873136
fixed_0.0,6,24,0.228769787623095,0.48099142596097766,48.57456785744825,0.0,0.6549906177696687,0.7384239096622225,0.590204429851081
fixed_0.0,6,25,0.23723319129267068,0.4671265280805764,45.12184992246899,0.0,0.6459851766871852,0.7487654906693564,0.5851960696989258
fixed_0.0,6,26,0.24102783076732134,0.4577242697173759,51.404637796626176,0.0,0.6788704220321379,0.7561790701517942,0.626761819624091
fixed_0.0,6,27,0.22622243032801775,0.4779812897847119,42.83696829280547,0.0,0.6303831827365687,0.747891753485725,0.4832281401354987
fixed_0.0,6,28,0.23827834920466595,0.46708752431922496,41.062213269897164,0.0,0.6254877895355602,0.7123341972896616,0.5508505506342857
fixed_0.0,6,29,0.22888249099992639,0.47918765157829935,42.03348424020328,0.0,0.6273612135265838,0.7092333892737145,0.5505782734075156
fixed_0.0,6,30,0.23129861891768058,0.4733913504304362,51.92160063849743,0.0,0.6740231109962322,0.7325987188390213,0.6455931572398654
fixed_0.0,6,31,0.24210827457836887,0.4634137131020224,46.11501456176542,0.0,0.653623639973676,0.7545780503304699,0.5597334644883046
fixed_0.0,6,32,0.24851426102004687,0.4531468366991001,39.47163951819273,0.0,0.6268703588877006,0.728892710494621,0.5523657106120087
fixed_0.0,6,33,0.23792628564855617,0.4671176433256868,44.9913188192103,0.0,0.6452943035200221,0.7429346032842482,0.5565476250667508
fixed_0.0,6,34,0.23020687557031752,0.47582458326207727,48.51493078336334,0.0,0.6587673883351978,0.7349774129003268,0.5884879664438435
fixed_0.0,6,35,0.24004838443788232,0.470385632048579,49.17254526826613,0.0,0.665874489152402,0.7437578404774898,0.6097682909648303
fixed_0.0,6,36,0.23775910984709128,0.4707393030677713,43.23029174438996,0.0,0.6367104093348365,0.7526000324603347,0.48717256567048883
fixed_0.0,6,37,0.23404251295961312,0.4675338224587939,50.07529728670316,0.0,0.6685546073614715,0.7515159515752089,0.5941062564344798
fixed_0.0,6,38,0.23703796188797188,0.4645654600749163,46.65018563367059,0.0,0.6545634307612144,0.7486667158865348,0.5583539719777203
fixed_0.0,6,39,0.22791071834642251,0.4739895613730424,47.61206199531891,0.0,0.6535918913103169,0.7449790788351478,0.5584113753219162
fixed_0.0,7,0,0.2275760227562274,0.4721142958316063,51.44467627552659,0.0,0.6701325464802579,0.734412415046661,0.6262223278977481
fixed_0.0,7,1,0.23316555291726274,0.4686669461589372,53.77662668698736,0.0,0.6848177315049233,0.7528367761084317,0.627396388775435
fixed_0.0,7,2,0.2362798404282587,0.4632299654742519,42.75871316499367,0.0,0.636331919066322,0.7122400881732089,0.5571475402732794
fixed_0.0,7,3,0.22989586679834548,0.47567104090929657,49.46110748598662,0.0,0.6630781489970627,0.7551943929961624,0.5563937992115949
fixed_0.0,7,4,0.22812341832179184,0.4762202780079956,46.08813090773112,0.0,0.6448845075427427,0.7124750939616276,0.5875043489851438
fixed_0.0,7,5,0.22910800942494547,0.46455311436058583,49.01754915359657,0.0,0.6624962638909179,0.7351881760252016,0.6017204899494056
fixed_0.0,7,6,0.24459154255977258,0.45850170129836026,48.58418148822114,0.0,0.6637081171805553,0.7330026468728345,0.656174050457921
fixed_0.0,7,7,0.23188637338674906,0.470872551258866,49.782006829251415,0.0,0.6660912405071634,0.7161975121940629,0.6428385286339019
fixed_0.0,7,8,0.24462010589251662,0.4590495831332656,43.0956662224864,0.0,0.6406174983241669,0.7480893562508312,0.5545209503882192
fixed_0.0,7,9,0.2391801646508492,0.4555850046403476,46.54003766817365,0.0,0.6545166675997364,0.7301969625875988,0.5900547020892082
fixed_0.0,7,10,0.22330934258020058,0.47649930143917024,50.186159623233074,0.0,0.665507487083993,0.7621241152920052,0.5577341571954048
fixed_0.0,7,11,0.24262579986639188,0.4616934000385946,47.724660138769906,0.0,0.6573406301252459,0.7015267438802494,0.6562239652006883
fixed_0.0,7,12,0.2377218244743099,0.4606304473391109,43.540799686351534,0.0,0.6432819766297531,0.7688414608366806,0.5179564065593146
fixed_0.0,7,13,0.2421511185794196,0.45350965806898264,44.486597382068425,0.0,0.6482507140539097,0.7450480596412157,0.590639466907092
fixed_0.0,7,14,0.2527007852514214,0.4467858676443503,45.84486842773621,0.0,0.6616652567834115,0.7749376250666165,0.59251701381351
fixed_0.0,7,15,0.2300317644754363,0.47421381373473315,43.93182078122627,0.0,0.639559436747512,0.7387418835508914,0.5260731306015306
fixed_0.0,7,16,0.22562713083411964,0.47852275055340737,53.797614269796235,0.0,0.682656008643144,0.7701392850053173,0.5628384838238109
fixed_0.0,7,17,0.23730033123406738,0.4590816989124557,51.048666347457036,0.0,0.6785346906319824,0.7691192513857588,0.608483543062167
fixed_0.0,7,18,0.22767130009131697,0.47454615660156024,49.72295619067069,0.0,0.665555814673332,0.732750238811217,0.6066315808552971
fixed_0.0,7,19,0.24616788856919603,0.4553089057467737,49.22674758876335,0.0,0.6703588120438955,0.7499602779502585,0.6281281937461675
fixed_0.0,7,20,0.22650850342578083,0.4724910975321566,55.29027559017279,0.0,0.6908055545060917,0.7683565033126996,0.629606055565996
fixed_0.0,7,21,0.22349551236011475,0.47624966461577545,51.14199568384315,0.0,0.6693483131013358,0.7590198105790467,0.5898355609643277
fixed_0.0,7,22,0.24372090121236067,0.45880068784093436,40.17642522586714,0.0,0.6262855705660413,0.719569133131385,0.5520756975420874
fixed_0.0,7,23,0.21829808718640806,0.48133093775844293,57.75434638556443,0.0,0.6974689987058645,0.7609905787845384,0.6056118183863184
fixed_0.0,7,24,0.22126948265922952,0.4821786262208375,51.186773430095464,0.0,0.6662221712225751,0.7150299456653503,0.5713159756857402
fixed_0.0,7,25,0.2330282895995903,0.47406294606821775,43.731051531715636,0.0,0.6366044002316499,0.686881086063598,0.6033224961787569
fixed_0.0,7,26,0.2439740947176037,0.460809310463329,42.14328337231434,0.0,0.6331434224921753,0.7325097225158165,0.5522928661667729
fixed_0.0,7,27,0.2323741360521136,0.47218472201736966,50.120158184007664,0.0,0.6692540468609344,0.7471225169829674,0.5941916722677668
fixed_0.0,7,28,0.23704095816987997,0.4641563654764356,47.2886866192748,0.0,0.658523859597922,0.7075843886473059,0.6290957071654343
fixed_0.0,7,29,0.2382789853027519,0.4676422060758908,40.611767931327364,0.0,0.6253253712584467,0.7423407456637539,0.48770561449502875
fixed_0.0,7,30,0.2246591997297616,0.47621270445381564,54.27414238013127,0.0,0.6840666985832571,0.7387482303972415,0.6570538267510234
fixed_0.0,7,31,0.22391954578573003,0.4812218856418482,56.19196252096042,0.0,0.6918666242269466,0.7653115492003888,0.5953833127141981
fixed_0.0,7,32,0.23831073975780626,0.4643794307159277,51.80206654931057,0.0,0.6804228598669064,0.7667605564619386,0.63243756802112
fixed_0.0,7,33,0.21880539291874943,0.4822918564594218,49.517079067363376,0.0,0.6606216429663951,0.7674109781989896,0.5170412060282167
fixed_0.0,7,34,0.228763197668151,0.47144838214896057,45.42270025179754,0.0,0.6455172337587929,0.7509296757123762,0.5194204732638824
fixed_0.0,7,35,0.23767070786579791,0.461612577120514,43.331094704247505,0.0,0.639232604902065,0.7422795910333178,0.5881529549295386
fixed_0.0,7,36,0.2253748745026342,0.47512667739298303,48.960490538536796,0.0,0.6598028451273948,0.7552577720131485,0.5563139609236593
fixed_0.0,7,37,0.23387987665597995,0.46408862514061533,42.66864267514071,0.0,0.6346283462208456,0.7308474844817303,0.5561858924436436
fixed_0.0,7,38,0.23999627096945442,0.4606620536540603,38.66730081980696,0.0,0.6179662624872103,0.6756623151118816,0.605336712045349
fixed_0.0,7,39,0.24922950142195244,0.45599003938365246,39.245203748314,0.0,0.6215733207526793,0.70363803412651,0.5518603604188442
fixed_0.0,8,0,0.23074132246675652,0.4739717600107173,49.84980292471101,0.0,0.6665647961975881,0.7646855648145214,0.5579159293627612
fixed_0.0,8,1,0.23266326011161498,0.4746399105153575,46.491568365172036,0.0,0.6486767622595457,0.7421677837916898,0.555205555083999
fixed_0.0,8,2,0.22497737797829948,0.480741708247501,55.323319948366056,0.0,0.6868866421763253,0.7243650753270728,0.6722677883958909
fixed_0.0,8,3,0.22320377297637273,0.4807507586763068,52.60813708415327,0.0,0.6766398189660633,0.7725705629116622,0.5587210607256627
fixed_0.0,8,4,0.22354137788329378,0.4784727773297073,46.761297646081076,0.0,0.648865881495451,0.758259501496081,0.48434149256077563
fixed_0.0,8,5,0.23449281500927727,0.4708623517668437,46.806277389933676,0.0,0.6517154499804022,0.7256387301336353,0.5560494826445691
fixed_0.0,8,6,0.23018964115606227,0.47257794541872034,56.1764679265377,0.0,0.6949855174859737,0.7616447458306017,0.6617537790346381
fixed_0.0,8,7,0.2324360044497388,0.4660812738735072,48.6798142942357,0.0,0.662695708928722,0.7468249772683664,0.5640043783336155
fixed_0.0,8,8,0.24470044348359837,0.45135184355903324,42.81380699137877,0.0,0.6424615956266433,0.7279091915899146,0.596089427103531
fixed_0.0,8,9,0.22766457139292248,0.4755336941494417,39.178495853675706,0.0,0.6138241972239303,0.6763500465720251,0.5260915934239895
fixed_0.0,8,10,0.22091264447942066,0.4858347516464757,49.43563068480487,0.0,0.6576286676089604,0.7575758299490902,0.5160576225085982
fixed_0.0,8,11,0.23816625730469862,0.46228800181232854,54.71582941771977,0.0,0.6924905424234521,0.7604974021014689,0.6613427995702423
fixed_0.0,8,12,0.2545603548350887,0.44732469934229663,38.40281667993624,0.0,0.6224253528457797,0.7276914271259414,0.5597871855920927
fixed_0.0,8,13,0.22421866078049874,0.4791245613335123,51.927668572631895,0.0,0.6719710175972402,0.7222376118618595,0.63712610177689
fixed_0.0,8,14,0.24778339025289245,0.4536553976608588,41.47251173681225,0.0,0.635022298684719,0.7471181831421339,0.5519879799740727
fixed_0.0,8,15,0.2224428489180954,0.4741406794877212,53.01504711376724,0.0,0.6787778428552961,0.7549990196284191,0.5647300868382459
fixed_0.0,8,16,0.21808203222221637,0.48350333285622077,52.8536359119611,0.0,0.673129717885134,0.7493472312215501,0.5592341853015413
fixed_0.0,8,17,0.22957447901657438,0.4717939945752965,45.51283269818986,0.0,0.6446137890966798,0.7352966708074696,0.5237377716326906
fixed_0.0,8,18,0.23430005870403953,0.4696910707342016,40.672126937759096,0.0,0.6247926200757,0.7444594768844883,0.5214540787113288
fixed_0.0,8,19,0.2165289676990844,0.47926058754157025,55.598180392673484,0.0,0.6876189147926015,0.7593428039717273,0.6250880716734559
fixed_0.0,8,20,0.23634240467020354,0.4690585801452019,47.18554971814993,0.0,0.654210593295916,0.7431349965361241,0.5908510133110242
fixed_0.0,8,21,0.22794644529407945,0.4700617400605824,52.75558117489162,0.0,0.6780412066938041,0.7306324251710294,0.6270218917798956
fixed_0.0,8,22,0.22399184122332766,0.47547044164130126,48.10771387953807,0.0,0.6571405483663469,0.768550737784831,0.5177030583723196
fixed_0.0,8,23,0.23517647960761892,0.45919236122864054,47.245950648956985,0.0,0.6576786361056983,0.7361594660525854,0.5970244165070826
fixed_0.0,8,24,0.21824573676584832,0.48566543132076107,47.434395048394435,0.0,0.6481962696209425,0.7145936819611616,0.5703606996661325
fixed_0.0,8,25,0.23147181108846585,0.46923571715233336,47.3224965732824,0.0,0.6551295572663869,0.7441377456502654,0.5695024173268991
fixed_0.0,8,26,0.2395309095499684,0.4608989972228132,40.52165562215338,0.0,0.6260402162600444,0.7047652885422697,0.5556457237400078
fixed_0.0,8,27,0.23150713465463355,0.4637415812868361,46.73719996854821,0.0,0.6525574700236574,0.739338448505218,0.5872109639774826
fixed_0.0,8,28,0.23505165517656276,0.4650587009026098,52.88722315107449,0.0,0.6835630721654805,0.7572920658716193,0.6331052874413915
fixed_0.0,8,29,0.22658440615231376,0.4754834659147009,47.52148159184242,0.0,0.6545447273690109,0.7632619795410418,0.5209573960546634
fixed_0.0,8,30,0.2349941836424402,0.4709259329754684,50.69378235690825,0.0,0.670820629762466,0.7561386385723724,0.6219149072088886
fixed_0.0,8,31,0.22071466605654333,0.4823678191962982,52.003051140897874,0.0,0.6707525746242896,0.753703538163534,0.5921074647510964
fixed_0.0,8,32,0.22059292150765736,0.47675948038953214,54.74870773189124,0.0,0.6880281780843489,0.7674736630177008,0.5796956346191986
fixed_0.0,8,33,0.22777446642317864,0.4833483398158791,44.04510728673237,0.0,0.6352768372956556,0.7490410273708739,0.4905865433542805
fixed_0.0,8,34,0.23218847449642188,0.4630118585894529,50.027946689386475,0.0,0.6674922894758634,0.7160265183910689,0.6589725874836928
fixed_0.0,8,35,0.2371801379960499,0.4719773833962063,49.76621177592826,0.0,0.6684243853247088,0.7531232069171866,0.6164763010580316
fixed_0.0,8,36,0.23569633286788988,0.46231635594646747,46.6767001271669,0.0,0.656429850744601,0.767240670075568,0.5532314033808995
fixed_0.0,8,37,0.23285783652938308,0.46843276984103843,46.133775241063155,0.0,0.6500339710103573,0.750914272906631,0.5210409213379511
fixed_0.0,8,38,0.22478390088122033,0.474282423712549,48.986823972563606,0.0,0.6605978467215804,0.7496496278686264,0.5574203823068363
fixed_0.0,8,39,0.2297311250385953,0.46393748550660197,48.59550104855969,0.0,0.6620167950098642,0.7487386507898841,0.5905752022230687
fixed_0.0,9,0,0.22984809398318828,0.4691523272749591,54.17065346277708,0.0,0.6880502487436939,0.7438330141665029,0.6345713118725085
fixed_0.0,9,1,0.22987136583982676,0.46884214980006056,48.579278050013926,0.0,0.6607321325401592,0.7456299522966648,0.5948892289637712
fixed_0.0,9,2,0.23086252739551566,0.4747024426006143,46.93623488967134,0.0,0.6504618619543308,0.742663327824277,0.5218284791989792
fixed_0.0,9,3,0.2355853895833645,0.4703548383355351,39.18201929640138,0.0,0.6154689116103828,0.7051687599802677,0.5541840152365486
fixed_0.0,9,4,0.23667754811699832,0.4617827368785827,45.510623154475844,0.0,0.647876767663356,0.7103239934108109,0.588694102499116
fixed_0.0,9,5,0.2190293884693536,0.48718781029616026,48.27688146950669,0.0,0.6510538621183369,0.7440407371579084,0.5180595863031316
fixed_0.0,9,6,0.2346046044265068,0.464253495247706,40.471412515675766,0.0,0.6261193469991814,0.7216097647857749,0.5217197710565633
fixed_0.0,9,7,0.23549096313054182,0.4728317955408148,48.954365426978484,0.0,0.6620621478356149,0.7520085564829014,0.5879981681012932
fixed_0.0,9,8,0.22422969881848603,0.47986936167928385,55.30198920968011,0.0,0.6877942515403119,0.7649555154121076,0.6292752867313886
fixed_0.0,9,9,0.24073962318452613,0.4616179233633881,50.82322364770976,0.0,0.6746304241988528,0.743765773804848,0.639491429364426
fixed_0.0,9,10,0.23897387024920352,0.4643992431122071,51.21645480684311,0.0,0.6758862685135585,0.7521967472145599,0.6280249524852567
fixed_0.0,9,11,0.22999492364205976,0.46361283746404336,56.86792178314135,0.0,0.7004631507383337,0.737466761188875,0.6758651923204056
fixed_0.0,9,12,0.2346717933196827,0.46504205666426685,49.358775930955396,0.0,0.6645690944030596,0.7467540567149115,0.5875875158774946
fixed_0.0,9,13,0.2274836355949043,0.47091302910359484,45.61710049979206,0.0,0.646939556644137,0.6762620211329218,0.6400367309096626
fixed_0.0,9,14,0.22493522059871068,0.47706638833214765,49.768244555279786,0.0,0.6637492887904549,0.7230547152734974,0.6056454249088664
fixed_0.0,9,15,0.23463376351926235,0.47567569608977184,39.153347441082175,0.0,0.6147355993856431,0.7085629970177331,0.5241509852993017
fixed_0.0,9,16,0.2324127752260423,0.4733648634650082,47.989270077419896,0.0,0.657135423298789,0.7307624449499212,0.5589680374411016
fixed_0.0,9,17,0.22363165753187375,0.4756118074871681,57.74767424443198,0.0,0.7010631396159913,0.7773880382702022,0.6309929872341168
fixed_0.0,9,18,0.23520110240358394,0.4630800045582801,43.77060033357041,0.0,0.6413108963808747,0.6932391769281024,0.6010752853844571
fixed_0.0,9,19,0.23834986602521993,0.46078499504698245,42.499055810226906,0.0,0.6349342603368598,0.7348555281650158,0.5537089502603768
fixed_0.0,9,20,0.232284793684298,0.4691125402254588,54.71078566677702,0.0,0.6895297829447922,0.7284395738757673,0.6793459649406769
fixed_0.0,9,21,0.23624703145921677,0.4607142915422854,49.14627720332148,0.0,0.6677708244694737,0.7586854604272761,0.5940138449892903
fixed_0.0,9,22,0.23478790166699823,0.47518267164788497,48.40884988216033,0.0,0.6582959972122278,0.7246311780289943,0.5922682806548024
fixed_0.0,9,23,0.2368627126693367,0.4600253143374745,49.91756565729897,0.0,0.6711322244631683,0.7688136328148005,0.5823646887444596
fixed_0.0,9,24,0.22780055336057106,0.4739789775055587,54.17065489059653,0.0,0.6813534759508636,0.7286793391707089,0.6336464773552276
fixed_0.0,9,25,0.22521668824409805,0.475923692761056,50.779698514077715,0.0,0.6677004808846643,0.7169418022368459,0.6081344559234666
fixed_0.0,9,26,0.24158372504238393,0.46054322923244106,44.8465204594403,0.0,0.6471183278931094,0.7173029101698227,0.5911160245854346
fixed_0.0,9,27,0.24906236307983354,0.4598365163778365,46.12265009645723,0.0,0.6551383626747839,0.7314120791194872,0.6178603322249776
fixed_0.0,9,28,0.22321137736514104,0.480980641734856,48.904415138237,0.0,0.6565434622011449,0.7537064670890661,0.5185459799994255
fixed_0.0,9,29,0.24659559417812837,0.4584257384004578,46.92059397554275,0.0,0.6578990436551096,0.7362822899163097,0.6350891903319186
fixed_0.0,9,30,0.23099636863311268,0.47774480773839567,46.48118198758099,0.0,0.6495674294322884,0.7384613204443671,0.5535761374631426
fixed_0.0,9,31,0.2255044745435808,0.47511122064084615,45.418610135978966,0.0,0.6438399397801865,0.7412276507483986,0.5659286479820183
fixed_0.0,9,32,0.23606637374986159,0.4700179542540481,47.20004996508448,0.0,0.6542627702575271,0.7115276355509274,0.6074322292602037
fixed_0.0,9,33,0.2332802424767083,0.4738858383888422,41.20532023790206,0.0,0.624554006006639,0.7185547555323969,0.5534357107582784
fixed_0.0,9,34,0.24272455476383975,0.4545904345991663,45.521393896062506,0.0,0.6512043438296882,0.7416398593658,0.586435360885415
fixed_0.0,9,35,0.24671888214666135,0.4570028863893552,35.81866711380568,0.0,0.6085635371633761,0.7305193813058807,0.517617440873668
fixed_0.0,9,36,0.2270266588056629,0.4768634973122574,50.6151353165907,0.0,0.6696529167766813,0.7623927570048139,0.5756645803174689
fixed_0.0,9,37,0.23239217360459688,0.47081814401591493,43.51576713691063,0.0,0.6381328367910265,0.7296842757748304,0.5240775869254398
fixed_0.0,9,38,0.23013953059060374,0.4726602270897144,46.98899910027218,0.0,0.6516954126369677,0.7230783959479702,0.5888341212388878
fixed_0.0,9,39,0.23860266770597605,0.4602899358376488,52.23346918507173,0.0,0.6808465935224354,0.7506424353416697,0.6277438113863288
fixed_0.4,0,0,0.2181524498427785,0.4838953212057639,48.8948835092109,0.4,0.699758165309815,0.7241019735857973,0.6975019666797873
fixed_0.4,0,1,0.23832355494880955,0.4548359191278144,45.29801880597075,0.4,0.6885778151913631,0.7339430555860313,0.7013139823233513
fixed_0.4,0,2,0.22286190361899352,0.475928282765445,47.42577714586491,0.4,0.6964002626975827,0.7704562313134168,0.6205765430558257
fixed_0.4,0,3,0.24086284387615214,0.45899823425794983,40.80460301035711,0.4,0.663512523986775,0.736412598912991,0.5997063742841884
fixed_0.4,0,4,0.2353802421278868,0.4714121888898062,40.93974893038892,0.4,0.6678118976536709,0.6997961881842222,0.6580629341829844
