mode,detection,write_pref,side_host_attention,side_teardown_policy,side_evasion_rate,seed,epoch,reset,mean_infection,max_infection,cache_corruption,tier3_poisoning,promotion_accuracy,side_teardown,side_active,side_teardown_count,side_sweep_count,discovered_fraction,side_writes,sanctioned_writes,ungoverned_fraction,side_cache_corruption,side_entries,evader_fraction,population_attention,chosen_attention,substrate_gap,mean_side_value
revocation,0.05,0.7,,random,0.0,49,33,False,0.06124355957731076,0.1522989025034706,0.0,0.6776859504132231,0.3611111111111111,True,True,0,8,0.0,7,41,0.14583333333333334,0.38461538461538464,13,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,49,34,False,0.045932669682983075,0.11422417687760296,0.0,0.6692307692307692,0.36123348017621143,False,True,0,8,0.0,0,30,0.0,0.38461538461538464,13,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,49,35,False,0.0344495022622373,0.08566813265820222,0.0,0.6716417910447762,0.3593073593073593,False,True,0,8,0.2,0,46,0.0,0.38461538461538464,13,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,49,36,False,0.032705258564809846,0.06425109949365167,0.0,0.6811594202898551,0.35,False,True,0,8,0.2,1,40,0.024390243902439025,0.35714285714285715,14,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,49,37,False,0.030906494944015546,0.0921786729209181,0.0,0.6808510638297872,0.3483606557377049,True,True,0,9,0.1,2,41,0.046511627906976744,0.3333333333333333,9,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,49,38,False,0.02317987120801166,0.06913400469068857,0.0,0.6805555555555556,0.3481781376518219,False,True,0,9,0.4,0,46,0.0,0.3333333333333333,9,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,49,39,False,0.035242046263151604,0.06877259926555096,0.0,0.6845637583892618,0.3515625,False,True,0,9,0.6,7,30,0.1891891891891892,0.1875,16,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.0,50,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.0,0,0,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,1,False,0.0,0.0,0.21052631578947367,0.21052631578947367,0.8214285714285714,False,True,0,0,0.1,0,42,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,2,False,0.05263157894736842,0.05263157894736842,0.25,0.34782608695652173,0.7058823529411765,False,True,0,0,0.1,2,44,0.043478260869565216,0.0,2,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,3,False,0.0975093984962406,0.10197368421052631,0.25,0.4,0.6486486486486487,False,True,0,0,0.3,0,43,0.0,0.0,2,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.0,50,4,False,0.12670347744360902,0.13898026315789475,0.15,0.43333333333333335,0.627906976744186,True,True,0,1,0.2,9,30,0.23076923076923078,0.7142857142857143,7,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,5,False,0.15268066930719656,0.21227091165413536,0.1,0.4375,0.6,False,True,0,1,0.3,2,44,0.043478260869565216,0.5555555555555556,9,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.0,50,6,False,0.16391526388515934,0.24114762818504598,0.05,0.42424242424242425,0.5882352941176471,False,True,0,1,0.4,5,35,0.125,0.5,14,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,7,False,0.15954359077101235,0.2496107211387845,0.05,0.4722222222222222,0.5636363636363636,False,True,0,1,0.6,10,26,0.2777777777777778,0.5,24,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.0,50,8,False,0.1723362645068307,0.25595804085408835,0.05,0.48717948717948717,0.5238095238095238,True,True,0,2,0.1,20,28,0.4166666666666667,0.3,24,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,9,False,0.14621648409440874,0.20446853064056628,0.1,0.5348837209302325,0.4782608695652174,False,True,0,2,0.1,4,38,0.09523809523809523,0.25,28,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,10,False,0.13734093449937798,0.1783513979804247,0.1,0.5555555555555556,0.4533333333333333,False,True,0,2,0.2,2,41,0.046511627906976744,0.25,30,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,11,False,0.13068427230310492,0.16528929660194797,0.0,0.5416666666666666,0.46153846153846156,False,True,0,2,0.3,9,33,0.21428571428571427,0.35,39,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.0,50,12,False,0.11051320422732869,0.16771697245146097,0.0,0.5660377358490566,0.45348837209302323,False,True,0,2,0.3,6,31,0.16216216216216217,0.55,45,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.0,50,13,False,0.10252776031335366,0.19453772933859573,0.0,0.5862068965517241,0.43478260869565216,False,True,0,2,0.4,7,30,0.1891891891891892,0.7,52,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,14,False,0.11439582023501525,0.2334032970039468,0.0,0.5714285714285714,0.4387755102040816,True,True,0,3,0.0,14,23,0.3783783783783784,0.5,36,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,15,False,0.08579686517626142,0.1750524727529601,0.0,0.582089552238806,0.42857142857142855,False,True,0,3,0.1,0,42,0.0,0.5,36,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,16,False,0.06434764888219607,0.13128935456472007,0.0,0.5882352941176471,0.4166666666666667,False,True,0,3,0.2,5,39,0.11363636363636363,0.65,41,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,17,False,0.05986787951878991,0.17971701592354006,0.0,0.589041095890411,0.41739130434782606,False,True,0,3,0.3,7,36,0.16279069767441862,0.6,48,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.0,50,18,False,0.05561519535337815,0.20978776194265503,0.0,0.5945945945945946,0.4067796610169492,True,True,0,4,0.1,12,35,0.2553191489361702,0.6,26,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,19,False,0.04171139651503362,0.15734082145699127,0.0,0.5844155844155844,0.408,False,True,0,4,0.3,0,35,0.0,0.6,26,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.0,50,20,False,0.052712118814846644,0.11800561609274346,0.0,0.5925925925925926,0.4015151515151515,False,True,0,4,0.3,4,38,0.09523809523809523,0.55,30,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.0,50,21,False,0.05917694625399212,0.15578809144450148,0.0,0.6046511627906976,0.39285714285714285,False,True,0,4,0.4,2,35,0.05405405405405406,0.55,32,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,22,False,0.0738469954047798,0.18559106858337612,0.0,0.6153846153846154,0.3835616438356164,False,True,0,4,0.4,6,35,0.14634146341463414,0.3,38,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,23,False,0.07145667512501343,0.1766933014375321,0.0,0.625,0.37662337662337664,False,True,0,4,0.5,8,38,0.17391304347826086,0.25,46,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,24,False,0.06698536348661722,0.16376997607814908,0.0,0.6138613861386139,0.37423312883435583,False,True,0,4,0.6,10,30,0.25,0.55,56,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.0,50,25,False,0.0895247369006772,0.1915774820586118,0.0,0.6226415094339622,0.36470588235294116,True,True,0,5,0.0,13,31,0.29545454545454547,0.45,26,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,26,False,0.0671435526755079,0.14368311154395885,0.0,0.6296296296296297,0.3583815028901734,False,True,0,5,0.0,0,47,0.0,0.45,26,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,27,False,0.05035766450663093,0.10776233365796914,0.0,0.6396396396396397,0.3463687150837989,False,True,0,5,0.1,0,46,0.0,0.45,26,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,28,False,0.03776824837997319,0.08082175024347685,0.0,0.6403508771929824,0.34615384615384615,True,True,0,6,0.1,7,41,0.14583333333333334,0.5882352941176471,17,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,29,False,0.028326186284979894,0.060616312682607636,0.0,0.6065573770491803,0.37305699481865284,True,True,0,7,0.0,3,28,0.0967741935483871,0.6666666666666666,15,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,30,False,0.021244639713734918,0.045462234511955725,0.0,0.6190476190476191,0.36363636363636365,False,True,0,7,0.0,0,43,0.0,0.6666666666666666,15,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,31,False,0.01593347978530119,0.034096675883966795,0.0,0.6307692307692307,0.35294117647058826,False,True,0,7,0.1,0,42,0.0,0.6666666666666666,15,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,32,False,0.023854871743737797,0.10795324749172576,0.0,0.6363636363636364,0.3492822966507177,False,True,0,7,0.2,2,37,0.05128205128205128,0.6470588235294118,17,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,33,False,0.04100039750528234,0.1618472885599708,0.0,0.6390977443609023,0.3476190476190476,True,True,0,8,0.0,4,36,0.1,0.4444444444444444,9,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,34,False,0.03075029812896176,0.1213854664199781,0.0,0.6453900709219859,0.3440366972477064,False,True,0,8,0.1,0,32,0.0,0.4444444444444444,9,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,35,False,0.030999231533229255,0.09103909981498358,0.0,0.6413793103448275,0.3452914798206278,False,True,0,8,0.2,3,35,0.07894736842105263,0.3333333333333333,12,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,36,False,0.035154185554683845,0.08451605592055962,0.0,0.6533333333333333,0.3391304347826087,False,True,0,8,0.4,2,30,0.0625,0.2857142857142857,14,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,37,False,0.041671761614992475,0.09910132765470543,0.0,0.6535947712418301,0.33760683760683763,False,True,0,8,0.6,7,37,0.1590909090909091,0.2,21,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.0,50,38,False,0.04553953549695865,0.09932599574102907,0.0,0.6582278481012658,0.33195020746887965,False,True,0,8,0.7,13,28,0.3170731707317073,0.3,34,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,50,39,False,0.05558322305129042,0.11199449680577181,0.0,0.65625,0.3306122448979592,False,True,0,8,0.7,16,30,0.34782608695652173,0.55,50,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.0,0,0,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,1,False,0.0,0.0,0.14285714285714285,0.14285714285714285,0.8709677419354839,False,True,0,0,0.2,0,45,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,2,False,0.03571428571428571,0.03571428571428571,0.2777777777777778,0.2777777777777778,0.7777777777777778,False,True,0,0,0.3,4,34,0.10526315789473684,0.0,4,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.0,51,3,False,0.08630952380952382,0.09623015873015874,0.2,0.3333333333333333,0.7209302325581395,True,True,0,1,0.1,11,33,0.25,0.42857142857142855,7,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,4,False,0.1188137755102041,0.12470238095238095,0.1,0.3793103448275862,0.673469387755102,False,True,0,1,0.2,0,39,0.0,0.42857142857142855,7,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,5,False,0.11997767857142859,0.1595982142857143,0.05,0.3870967741935484,0.6415094339622641,True,True,0,2,0.1,7,35,0.16666666666666666,0.6,5,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,6,False,0.11230468750000001,0.20094866071428574,0.0,0.4166666666666667,0.6101694915254238,False,True,0,2,0.2,2,46,0.041666666666666664,0.42857142857142855,7,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,7,False,0.0918815768494898,0.20428292410714288,0.0,0.41025641025641024,0.6190476190476191,False,True,0,2,0.4,8,34,0.19047619047619047,0.6,15,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,8,False,0.1010540397799745,0.22821219308035717,0.0,0.4666666666666667,0.5633802816901409,False,True,0,2,0.4,9,27,0.25,0.65,24,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,9,False,0.11061195840640946,0.2524091448102679,0.0,0.5,0.5394736842105263,False,True,0,2,0.5,11,31,0.2619047619047619,0.6,35,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,10,False,0.12581611166194995,0.2643068586077009,0.0,0.5178571428571429,0.5180722891566265,True,True,0,3,0.0,21,19,0.525,0.35,29,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,11,False,0.09436208374646247,0.1982301439557757,0.0,0.5344827586206896,0.5,False,True,0,3,0.1,0,44,0.0,0.35,29,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,12,False,0.07702156280984686,0.1486726079668318,0.0,0.5396825396825397,0.49473684210526314,False,True,0,3,0.1,1,40,0.024390243902439025,0.3,30,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,13,False,0.06312331496452799,0.11150445597512385,0.0,0.5441176470588235,0.4807692307692308,False,True,0,3,0.1,1,41,0.023809523809523808,0.3,31,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,14,False,0.05269962908053886,0.1002428731748036,0.0,0.5492957746478874,0.47706422018348627,True,True,0,4,0.0,1,42,0.023255813953488372,0.3888888888888889,18,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,15,False,0.03952472181040414,0.07518215488110269,0.0,0.5540540540540541,0.46551724137931033,False,True,0,4,0.1,0,41,0.0,0.3888888888888889,18,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,16,False,0.029643541357803106,0.05638661616082702,0.0,0.5526315789473685,0.4666666666666667,False,True,0,4,0.1,0,46,0.0,0.3888888888888889,18,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,17,False,0.02223265601835233,0.042289962120620264,0.0,0.5512820512820513,0.4596774193548387,False,True,0,4,0.1,1,47,0.020833333333333332,0.42105263157894735,19,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,18,False,0.016674492013764246,0.0317174715904652,0.0,0.5487804878048781,0.4580152671755725,False,True,0,4,0.1,0,39,0.0,0.42105263157894735,19,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,19,False,0.012505869010323186,0.0237881036928489,0.0,0.5555555555555556,0.44680851063829785,False,True,0,4,0.1,0,33,0.0,0.42105263157894735,19,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,20,False,0.009379401757742389,0.017841077769636678,0.0,0.5638297872340425,0.42953020134228187,False,True,0,4,0.3,1,37,0.02631578947368421,0.45,20,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.0,51,21,False,0.023105979889735364,0.06491335301891793,0.0,0.5714285714285714,0.42207792207792205,False,True,0,4,0.4,1,38,0.02564102564102564,0.45,21,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,22,False,0.04143662777444439,0.10493501476418846,0.0,0.5769230769230769,0.41875,False,True,0,4,0.5,4,36,0.1,0.3,25,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,23,False,0.047148899402261864,0.11620126107314135,0.0,0.5833333333333334,0.4121212121212121,False,True,0,4,0.6,9,33,0.21428571428571427,0.45,34,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.0,51,24,False,0.06750453169455353,0.14340094580485602,0.0,0.5739130434782609,0.41379310344827586,False,True,0,4,0.7,18,17,0.5142857142857142,0.35,52,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,25,False,0.08187839877091516,0.151300709353642,0.0,0.576,0.41621621621621624,False,True,0,4,0.7,16,16,0.5,0.15,68,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,26,False,0.07480165622104351,0.1322255320152315,0.0,0.5703125,0.4148936170212766,True,True,0,5,0.1,17,28,0.37777777777777777,0.3,47,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,27,False,0.056101242165782626,0.09916914901142362,0.0,0.5757575757575758,0.4072164948453608,False,True,0,5,0.1,6,39,0.13333333333333333,0.5,53,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,28,False,0.042075931624336975,0.07437686175856772,0.0,0.5777777777777777,0.40703517587939697,True,True,0,6,0.0,6,33,0.15384615384615385,0.55,38,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,29,False,0.03155694871825273,0.055782646318925794,0.0,0.5766423357664233,0.4077669902912621,False,True,0,6,0.1,0,35,0.0,0.55,38,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,30,False,0.02366771153868955,0.041836984739194345,0.0,0.5704225352112676,0.4131455399061033,False,True,0,6,0.2,4,36,0.1,0.7,42,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,31,False,0.03025078365401716,0.11887773855439576,0.0,0.564625850340136,0.41743119266055045,True,True,0,7,0.1,9,34,0.20930232558139536,0.65,31,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,32,False,0.034295230597655726,0.09624857919791775,0.0,0.5592105263157895,0.4222222222222222,True,True,0,8,0.0,7,34,0.17073170731707318,0.5625,16,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,33,False,0.025721422948241795,0.07218643439843832,0.0,0.5592105263157895,0.42290748898678415,False,True,0,8,0.2,0,44,0.0,0.5625,16,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,34,False,0.03938035292546706,0.08203955885557056,0.0,0.5612903225806452,0.4230769230769231,False,True,0,8,0.3,5,33,0.13157894736842105,0.4,21,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.0,51,35,False,0.050963836122671725,0.11152966914167792,0.0,0.5668789808917197,0.41735537190082644,False,True,0,8,0.3,3,37,0.075,0.4,24,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.0,51,36,False,0.059651448520575225,0.13364725185625842,0.0,0.5705521472392638,0.4112903225806452,False,True,0,8,0.4,4,30,0.11764705882352941,0.3,28,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,37,False,0.06616715781900284,0.1377354388921938,0.0,0.5748502994011976,0.40711462450592883,True,True,0,9,0.3,15,27,0.35714285714285715,0.25,25,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.0,51,38,False,0.05855393979282356,0.13094164727770546,0.0,0.5847953216374269,0.3992248062015504,False,True,0,9,0.4,4,38,0.09523809523809523,0.2,29,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.0,51,39,False,0.054629740558903385,0.1232062354582791,0.0,0.5804597701149425,0.39923954372623577,False,True,0,9,0.5,3,40,0.06976744186046512,0.2,32,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.1,0,0,0.0,0.0,0,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,1,False,0.0,0.0,0.42857142857142855,0.42857142857142855,0.8181818181818182,False,True,0,0,0.5,4,48,0.07692307692307693,0.0,4,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,2,False,0.06887755102040816,0.10714285714285714,0.5,0.5,0.7407407407407407,False,True,0,0,0.5,16,26,0.38095238095238093,0.0,20,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,3,False,0.13201530612244897,0.20535714285714285,0.6666666666666666,0.6666666666666666,0.5882352941176471,True,True,0,1,0.0,12,26,0.3157894736842105,0.0,12,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,4,False,0.2656781462585034,0.32068452380952384,0.6875,0.6875,0.5714285714285714,False,True,0,1,0.0,0,41,0.0,0.0,12,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,5,False,0.37113360969387754,0.4123883928571429,0.6,0.6521739130434783,0.5454545454545454,False,True,0,1,0.0,0,36,0.0,0.0,12,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,6,False,0.4283502072704081,0.45929129464285723,0.55,0.64,0.5531914893617021,False,True,0,1,0.1,0,46,0.0,0.0,12,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,7,False,0.44894122688137755,0.48196847098214296,0.55,0.6896551724137931,0.5,False,True,0,1,0.2,1,36,0.02702702702702703,0.0,13,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,8,False,0.454563063018176,0.4989763532366072,0.5,0.696969696969697,0.45901639344262296,False,True,0,1,0.3,11,36,0.23404255319148937,0.2,24,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.5,42,9,False,0.4498508686922035,0.4992322649274554,0.5,0.7222222222222222,0.4307692307692308,True,True,0,2,0.0,13,27,0.325,0.125,16,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,10,False,0.4623881515191526,0.49942419869559157,0.5,0.7368421052631579,0.4117647058823529,False,True,0,2,0.0,0,45,0.0,0.125,16,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,11,False,0.4717911136393644,0.49956814902169366,0.45,0.7380952380952381,0.3972602739726027,False,True,0,2,0.0,0,39,0.0,0.125,16,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,12,False,0.4663433352295233,0.48717611176627024,0.4,0.7391304347826086,0.38461538461538464,False,True,0,2,0.2,0,40,0.0,0.125,16,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,13,False,0.44484678713642817,0.4653820838247027,0.4,0.76,0.36470588235294116,False,True,0,2,0.3,2,36,0.05263157894736842,0.16666666666666666,18,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.5,42,14,False,0.42946842368565447,0.449036562868527,0.35,0.7592592592592593,0.35555555555555557,False,True,0,2,0.3,5,38,0.11627906976744186,0.35,23,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.5,42,15,False,0.40960131776424086,0.4242774221513953,0.35,0.7678571428571429,0.34408602150537637,True,True,0,3,0.0,11,38,0.22448979591836735,0.5,14,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,16,False,0.3947009883231806,0.4057080666135465,0.25,0.7692307692307693,0.33653846153846156,False,True,0,3,0.0,0,32,0.0,0.5,14,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,17,False,0.35852574124238545,0.3667810499601599,0.2,0.7647058823529411,0.3302752293577982,False,True,0,3,0.0,0,44,0.0,0.5,14,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,18,False,0.3188943059317891,0.3250857874701199,0.2,0.7647058823529411,0.32727272727272727,False,True,0,3,0.2,0,49,0.0,0.5,14,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,19,False,0.2945278723059847,0.3302852347881915,0.15,0.7638888888888888,0.31896551724137934,False,True,0,3,0.5,7,31,0.18421052631578946,0.6,21,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,20,False,0.27446733280091706,0.3414639260911436,0.1,0.7567567567567568,0.31666666666666665,True,True,0,4,0.0,19,26,0.4222222222222222,0.65,20,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,21,False,0.2308504996006878,0.28109794456835774,0.1,0.759493670886076,0.312,False,True,0,4,0.0,0,41,0.0,0.65,20,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,22,False,0.19813787470051583,0.2358234584262683,0.05,0.7647058823529411,0.3053435114503817,False,True,0,4,0.0,0,35,0.0,0.65,20,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,23,False,0.1611034060253869,0.18936759381970125,0.05,0.7613636363636364,0.3014705882352941,False,True,0,4,0.0,0,40,0.0,0.65,20,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,24,False,0.1333275545190402,0.15452569536477595,0.05,0.7640449438202247,0.2978723404255319,False,True,0,4,0.2,0,48,0.0,0.65,20,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,25,False,0.13392423731785158,0.19582743975298156,0.05,0.7555555555555555,0.2986111111111111,False,True,0,4,0.2,9,35,0.20454545454545456,0.4,29,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,26,False,0.1254431779883887,0.20312057981473616,0.05,0.75,0.2953020134228188,True,True,0,5,0.1,6,33,0.15384615384615385,0.45,20,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,27,False,0.1065823834912915,0.16484043486105213,0.05,0.7578947368421053,0.2875816993464052,False,True,0,5,0.1,0,39,0.0,0.45,20,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,28,False,0.09243678761846863,0.1361303261457891,0.05,0.7551020408163265,0.28662420382165604,False,True,0,5,0.2,1,38,0.02564102564102564,0.45,21,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,29,False,0.08897044785670861,0.11732979995246598,0.05,0.76,0.28125,False,True,0,5,0.2,1,37,0.02631578947368421,0.4,22,0.0,0.05,0.05,0.0,0.0
revocation,0.05,0.7,,random,0.5,42,30,False,0.08547783589253145,0.14424734996434949,0.05,0.75,0.28313253012048195,False,True,0,5,0.3,2,41,0.046511627906976744,0.3,24,0.0,0.05,0.05000000000000001,6.938893903907228e-18,0.0
revocation,0.05,0.7,,random,0.5,42,31,False,0.08553694834797002,0.1519355124732621,0.05,0.75,0.2807017543859649,False,True,0,5,0.4,9,26,0.2571428571428571,0.25,33,0.0,0.05,0.05,0.0,0.0
